	label	file
mGE83-O10C2-Deviant-12	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_12.png
mGE83-O10C2-Deviant-13	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_13.png
mGE83-O10C2-Deviant-14	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_14.png
mGE83-O10C2-Deviant-15	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_15.png
mGE83-O10C2-Deviant-16	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_16.png
mGE83-O10C2-Deviant-17	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_17.png
mGE83-O10C2-Deviant-18	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_18.png
mGE83-O10C2-Deviant-19	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_19.png
mGE83-O10C2-Deviant-20	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_20.png
mGE83-O10C2-Deviant-21	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_21.png
mGE83-O10C2-Deviant-22	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_22.png
mGE83-O10C2-Deviant-23	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_23.png
mGE83-O10C2-Deviant-24	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_24.png
mGE83-O10C2-Deviant-25	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_25.png
mGE83-O10C2-Deviant-26	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_26.png
mGE83-O10C2-Deviant-27	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_27.png
mGE83-O10C2-Deviant-28	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_28.png
mGE83-O10C2-Deviant-29	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_29.png
mGE83-O10C2-Deviant-30	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_30.png
mGE83-O10C2-Deviant-31	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_31.png
mGE83-O10C2-Deviant-32	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_32.png
mGE83-O10C2-Postdeviant-01	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_01.png
mGE83-O10C2-Postdeviant-02	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_02.png
mGE83-O10C2-Postdeviant-03	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_03.png
mGE83-O10C2-Postdeviant-04	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_04.png
mGE83-O10C2-Postdeviant-05	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_05.png
mGE83-O10C2-Postdeviant-06	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_06.png
mGE83-O10C2-Postdeviant-07	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_07.png
mGE83-O10C2-Postdeviant-08	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_08.png
mGE83-O10C2-Postdeviant-09	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_09.png
mGE83-O10C2-Postdeviant-10	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_10.png
mGE83-O10C2-Postdeviant-11	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_11.png
mGE83-O10C2-Postdeviant-12	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_12.png
mGE83-O10C2-Postdeviant-13	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_13.png
mGE83-O10C2-Postdeviant-14	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_14.png
mGE83-O10C2-Postdeviant-15	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_15.png
mGE83-O10C2-Postdeviant-16	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_16.png
mGE83-O10C2-Postdeviant-17	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_17.png
mGE83-O10C2-Postdeviant-18	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_18.png
mGE83-O10C2-Postdeviant-19	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_19.png
mGE83-O10C2-Postdeviant-20	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_20.png
mGE83-O10C2-Postdeviant-21	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_21.png
mGE83-O10C2-Postdeviant-22	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_22.png
mGE83-O10C2-Postdeviant-23	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_23.png
mGE83-O10C2-Postdeviant-24	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_24.png
mGE83-O10C2-Postdeviant-25	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_25.png
mGE83-O10C2-Postdeviant-26	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_26.png
mGE83-O10C2-Postdeviant-27	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_27.png
mGE83-O10C2-Postdeviant-28	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_28.png
mGE83-O10C2-Postdeviant-29	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_29.png
mGE83-O10C2-Postdeviant-30	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_30.png
mGE83-O10C2-Postdeviant-31	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_31.png
mGE83-O10C2-Postdeviant-32	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_32.png
mGE84-O10C2-Standard-01	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_01.png
mGE84-O10C2-Standard-02	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_02.png
mGE84-O10C2-Standard-03	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_03.png
mGE84-O10C2-Standard-04	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_04.png
mGE84-O10C2-Standard-05	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_05.png
mGE84-O10C2-Standard-06	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_06.png
mGE84-O10C2-Standard-07	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_07.png
mGE84-O10C2-Standard-08	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_08.png
mGE84-O10C2-Standard-09	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_09.png
mGE84-O10C2-Standard-10	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_10.png
mGE84-O10C2-Standard-11	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_11.png
mGE84-O10C2-Standard-12	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_12.png
mGE84-O10C2-Standard-13	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_13.png
mGE84-O10C2-Standard-14	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_14.png
mGE84-O10C2-Standard-15	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_15.png
mGE84-O10C2-Standard-16	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_16.png
mGE84-O10C2-Standard-17	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_17.png
mGE84-O10C2-Standard-18	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_18.png
mGE84-O10C2-Standard-19	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_19.png
mGE84-O10C2-Standard-20	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_20.png
mGE84-O10C2-Standard-21	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_21.png
mGE84-O10C2-Standard-22	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_22.png
mGE84-O10C2-Standard-23	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_23.png
mGE84-O10C2-Standard-24	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_24.png
mGE84-O10C2-Standard-25	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_25.png
mGE84-O10C2-Standard-26	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_26.png
mGE84-O10C2-Standard-27	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_27.png
mGE84-O10C2-Standard-28	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_28.png
mGE84-O10C2-Standard-29	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_29.png
mGE84-O10C2-Standard-30	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_30.png
mGE84-O10C2-Standard-31	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_31.png
mGE84-O10C2-Standard-32	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_32.png
mGE84-O10C2-Predeviant-01	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_01.png
mGE84-O10C2-Predeviant-02	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_02.png
mGE84-O10C2-Predeviant-03	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_03.png
mGE84-O10C2-Predeviant-04	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_04.png
mGE84-O10C2-Predeviant-05	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_05.png
mGE84-O10C2-Predeviant-06	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_06.png
mGE84-O10C2-Predeviant-07	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_07.png
mGE84-O10C2-Predeviant-08	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_08.png
mGE84-O10C2-Predeviant-09	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_09.png
mGE84-O10C2-Predeviant-10	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_10.png
mGE84-O10C2-Predeviant-11	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_11.png
mGE84-O10C2-Predeviant-12	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_12.png
mGE84-O10C2-Predeviant-13	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_13.png
mGE84-O10C2-Predeviant-14	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_14.png
mGE84-O10C2-Predeviant-15	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_15.png
mGE84-O10C2-Predeviant-16	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_16.png
mGE84-O10C2-Predeviant-17	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_17.png
mGE84-O10C2-Predeviant-18	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_18.png
mGE84-O10C2-Predeviant-19	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_19.png
mGE84-O10C2-Predeviant-20	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_20.png
mGE84-O10C2-Predeviant-21	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_21.png
mGE84-O10C2-Predeviant-22	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_22.png
mGE84-O10C2-Predeviant-23	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_23.png
mGE84-O10C2-Predeviant-24	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_24.png
mGE84-O10C2-Predeviant-25	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_25.png
mGE84-O10C2-Predeviant-26	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_26.png
mGE84-O10C2-Predeviant-27	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_27.png
mGE84-O10C2-Predeviant-28	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_28.png
mGE84-O10C2-Predeviant-29	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_29.png
mGE84-O10C2-Predeviant-30	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_30.png
mGE84-O10C2-Predeviant-31	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_31.png
mGE84-O10C2-Predeviant-32	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_32.png
mGE84-O10C2-Deviant-01	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_01.png
mGE84-O10C2-Deviant-02	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_02.png
mGE84-O10C2-Deviant-03	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_03.png
mGE84-O10C2-Deviant-04	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_04.png
mGE84-O10C2-Deviant-05	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_05.png
mGE84-O10C2-Deviant-06	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_06.png
mGE84-O10C2-Deviant-07	0	/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE84_30.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_07.png
